Value of variables for instance: 10att48
Variable X[i][j]
X[33][10] = 1
X[35][66] = 1
X[36][61] = 1
X[39][58] = 1
X[40][23] = 1
X[41][21] = 1
X[44][32] = 1
X[49][33] = 1
X[50][36] = 1
X[52][4] = 1
X[54][91] = 1
X[55][94] = 1
X[56][30] = 1
X[57][28] = 1
X[58][63] = 1
X[60][75] = 1
X[61][52] = 1
X[62][14] = 1
X[63][76] = 1
X[64][85] = 1
X[66][74] = 1
X[67][13] = 1
X[71][56] = 1
X[73][60] = 1
X[74][6] = 1
X[75][71] = 1
X[76][62] = 1
X[78][12] = 1
X[82][39] = 1
X[83][40] = 1
X[85][95] = 1
X[87][78] = 1
X[91][18] = 1
X[94][25] = 1
X[95][17] = 1
X[98][44] = 1
X[99][50] = 1

Variable y[i][j]
y[3][43] = 1
y[7][51] = 1
y[10][16] = 1
y[10][89] = 1
y[11][27] = 1
y[16][93] = 1
y[20][46] = 1
y[31][96] = 1
y[33][80] = 1
y[37][65] = 1
y[38][70] = 1
y[46][11] = 1
y[53][90] = 1
y[62][53] = 1
y[65][7] = 1
y[69][48] = 1
y[70][3] = 1
y[80][37] = 1
y[88][69] = 1
y[89][88] = 1
y[90][38] = 1
y[93][31] = 1

Variable w[i][j]
w[1][1] = 1
w[2][2] = 1
w[3][3] = 1
w[4][4] = 1
w[6][6] = 1
w[7][7] = 1
w[9][9] = 1
w[10][10] = 1
w[11][11] = 1
w[12][12] = 1
w[13][13] = 1
w[14][14] = 1
w[14][68] = 1
w[16][16] = 1
w[17][17] = 1
w[17][81] = 1
w[18][18] = 1
w[18][47] = 1
w[19][19] = 1
w[20][20] = 1
w[21][21] = 1
w[22][22] = 1
w[23][23] = 1
w[23][26] = 1
w[24][24] = 1
w[25][25] = 1
w[25][86] = 1
w[27][27] = 1
w[28][28] = 1
w[30][30] = 1
w[30][77] = 1
w[31][31] = 1
w[32][32] = 1
w[33][33] = 1
w[35][35] = 1
w[36][36] = 1
w[37][37] = 1
w[38][38] = 1
w[38][72] = 1
w[39][5] = 1
w[39][39] = 1
w[40][40] = 1
w[41][41] = 1
w[43][43] = 1
w[43][92] = 1
w[44][44] = 1
w[46][46] = 1
w[48][48] = 1
w[48][97] = 1
w[49][49] = 1
w[50][34] = 1
w[50][50] = 1
w[51][45] = 1
w[51][51] = 1
w[52][52] = 1
w[52][59] = 1
w[53][53] = 1
w[54][54] = 1
w[55][55] = 1
w[56][56] = 1
w[57][57] = 1
w[58][58] = 1
w[58][84] = 1
w[60][60] = 1
w[61][61] = 1
w[62][15] = 1
w[62][62] = 1
w[63][63] = 1
w[64][64] = 1
w[65][65] = 1
w[66][66] = 1
w[67][67] = 1
w[69][69] = 1
w[70][42] = 1
w[70][70] = 1
w[71][71] = 1
w[73][73] = 1
w[74][74] = 1
w[75][75] = 1
w[75][79] = 1
w[76][76] = 1
w[78][78] = 1
w[80][80] = 1
w[82][8] = 1
w[82][82] = 1
w[83][83] = 1
w[85][85] = 1
w[87][87] = 1
w[88][88] = 1
w[89][89] = 1
w[90][90] = 1
w[91][91] = 1
w[93][93] = 1
w[94][94] = 1
w[95][95] = 1
w[96][96] = 1
w[98][98] = 1
w[99][29] = 1
w[99][99] = 1

Variable f[i][j]
f[0][20] = 20
f[1][13] = 1
f[1][16] = 7
f[3][18] = 12
f[5][11] = 14
f[6][10] = 5
f[8][1] = 9
f[10][19] = 4
f[11][3] = 13
f[12][9] = 1
f[14][2] = 1
f[14][5] = 15
f[14][17] = 1
f[15][8] = 10
f[16][6] = 6
f[18][15] = 11
f[19][4] = 1
f[19][12] = 2
f[20][7] = 1
f[20][14] = 18

Value of variables for instance: 20kroE100
Variable X[i][j]
X[0][6] = 1
X[1][10] = 1
X[3][1] = 1
X[6][75] = 1
X[9][79] = 1
X[10][95] = 1
X[11][31] = 1
X[12][74] = 1
X[13][60] = 1
X[15][72] = 1
X[17][93] = 1
X[18][42] = 1
X[21][32] = 1
X[23][17] = 1
X[26][81] = 1
X[28][23] = 1
X[30][65] = 1
X[31][57] = 1
X[32][37] = 1
X[33][52] = 1
X[34][39] = 1
X[36][33] = 1
X[37][67] = 1
X[38][21] = 1
X[39][98] = 1
X[40][26] = 1
X[42][38] = 1
X[43][13] = 1
X[44][53] = 1
X[52][77] = 1
X[53][96] = 1
X[56][30] = 1
X[57][62] = 1
X[60][70] = 1
X[62][87] = 1
X[65][12] = 1
X[67][71] = 1
X[70][88] = 1
X[71][43] = 1
X[72][82] = 1
X[74][40] = 1
X[75][11] = 1
X[77][99] = 1
X[78][15] = 1
X[79][56] = 1
X[80][78] = 1
X[81][3] = 1
X[82][0] = 1
X[84][36] = 1
X[87][34] = 1
X[88][80] = 1
X[93][18] = 1
X[95][84] = 1
X[96][9] = 1
X[98][44] = 1
X[99][28] = 1

Variable y[i][j]
y[0][73] = 1
y[2][45] = 1
y[5][54] = 1
y[14][19] = 1
y[16][83] = 1
y[20][50] = 1
y[24][64] = 1
y[30][8] = 1
y[32][47] = 1
y[33][5] = 1
y[46][2] = 1
y[47][89] = 1
y[48][55] = 1
y[50][97] = 1
y[53][24] = 1
y[54][90] = 1
y[55][14] = 1
y[57][63] = 1
y[63][94] = 1
y[73][20] = 1
y[82][46] = 1
y[83][48] = 1
y[89][41] = 1
y[90][92] = 1
y[94][35] = 1
y[98][16] = 1

Variable w[i][j]
w[1][1] = 1
w[2][2] = 1
w[3][3] = 1
w[5][5] = 1
w[6][6] = 1
w[8][8] = 1
w[9][9] = 1
w[9][49] = 1
w[9][59] = 1
w[10][10] = 1
w[11][11] = 1
w[12][12] = 1
w[13][13] = 1
w[13][51] = 1
w[14][14] = 1
w[15][15] = 1
w[16][16] = 1
w[17][17] = 1
w[18][18] = 1
w[19][19] = 1
w[20][20] = 1
w[21][21] = 1
w[23][23] = 1
w[24][24] = 1
w[26][26] = 1
w[26][66] = 1
w[28][28] = 1
w[30][30] = 1
w[31][31] = 1
w[32][32] = 1
w[33][33] = 1
w[34][34] = 1
w[35][27] = 1
w[35][35] = 1
w[35][58] = 1
w[36][36] = 1
w[36][69] = 1
w[37][37] = 1
w[38][38] = 1
w[39][39] = 1
w[40][40] = 1
w[40][86] = 1
w[41][4] = 1
w[41][41] = 1
w[42][42] = 1
w[42][85] = 1
w[43][43] = 1
w[44][44] = 1
w[45][45] = 1
w[46][46] = 1
w[47][47] = 1
w[48][48] = 1
w[48][61] = 1
w[50][50] = 1
w[50][68] = 1
w[52][52] = 1
w[53][53] = 1
w[54][54] = 1
w[55][55] = 1
w[56][56] = 1
w[57][57] = 1
w[60][60] = 1
w[62][62] = 1
w[63][22] = 1
w[63][63] = 1
w[64][7] = 1
w[64][64] = 1
w[65][29] = 1
w[65][65] = 1
w[67][67] = 1
w[70][70] = 1
w[71][71] = 1
w[72][72] = 1
w[73][73] = 1
w[74][74] = 1
w[75][75] = 1
w[77][77] = 1
w[78][25] = 1
w[78][78] = 1
w[79][79] = 1
w[80][80] = 1
w[81][81] = 1
w[81][91] = 1
w[82][82] = 1
w[83][83] = 1
w[84][76] = 1
w[84][84] = 1
w[87][87] = 1
w[88][88] = 1
w[89][89] = 1
w[90][90] = 1
w[92][92] = 1
w[93][93] = 1
w[94][94] = 1
w[95][95] = 1
w[96][96] = 1
w[97][97] = 1
w[98][98] = 1
w[99][99] = 1

Variable f[i][j]
f[0][9] = 19
f[0][11] = 1
f[1][16] = 7
f[3][12] = 2
f[4][8] = 11
f[6][15] = 5
f[7][10] = 14
f[7][13] = 1
f[8][17] = 10
f[9][2] = 1
f[9][7] = 16
f[9][19] = 1
f[10][4] = 12
f[10][18] = 1
f[12][5] = 1
f[15][3] = 3
f[15][20] = 1
f[16][6] = 6
f[17][1] = 8
f[17][14] = 1

Value of variables for instance: 20rat99
Variable X[i][j]
X[0][10] = 1
X[1][0] = 1
X[2][1] = 1
X[4][13] = 1
X[5][4] = 1
X[6][5] = 1
X[7][6] = 1
X[8][7] = 1
X[10][19] = 1
X[11][2] = 1
X[12][11] = 1
X[13][12] = 1
X[14][15] = 1
X[15][16] = 1
X[16][17] = 1
X[17][8] = 1
X[19][20] = 1
X[20][30] = 1
X[22][14] = 1
X[23][22] = 1
X[24][23] = 1
X[25][24] = 1
X[28][36] = 1
X[29][28] = 1
X[30][29] = 1
X[34][25] = 1
X[35][34] = 1
X[36][37] = 1
X[37][46] = 1
X[43][35] = 1
X[44][43] = 1
X[45][54] = 1
X[46][45] = 1
X[53][44] = 1
X[54][55] = 1
X[55][56] = 1
X[56][57] = 1
X[57][58] = 1
X[58][66] = 1
X[61][62] = 1
X[62][53] = 1
X[64][73] = 1
X[65][64] = 1
X[66][65] = 1
X[68][69] = 1
X[69][70] = 1
X[70][61] = 1
X[72][81] = 1
X[73][72] = 1
X[75][76] = 1
X[76][77] = 1
X[77][68] = 1
X[81][82] = 1
X[82][90] = 1
X[84][75] = 1
X[85][84] = 1
X[86][85] = 1
X[90][91] = 1
X[91][92] = 1
X[92][93] = 1
X[93][94] = 1
X[94][86] = 1

Variable y[i][j]
y[33][42] = 1
y[37][38] = 1
y[38][39] = 1
y[39][49] = 1
y[43][33] = 1
y[49][50] = 1
y[50][59] = 1
y[70][79] = 1
y[79][80] = 1
y[94][95] = 1
y[95][96] = 1
y[96][97] = 1
y[97][98] = 1
y[98][89] = 1

Variable w[i][j]
w[1][1] = 1
w[1][9] = 1
w[2][2] = 1
w[2][3] = 1
w[4][4] = 1
w[5][5] = 1
w[6][6] = 1
w[7][7] = 1
w[8][8] = 1
w[10][10] = 1
w[11][11] = 1
w[12][12] = 1
w[13][13] = 1
w[14][14] = 1
w[15][15] = 1
w[16][16] = 1
w[17][17] = 1
w[19][18] = 1
w[19][19] = 1
w[20][20] = 1
w[22][21] = 1
w[22][22] = 1
w[23][23] = 1
w[24][24] = 1
w[25][25] = 1
w[28][28] = 1
w[29][29] = 1
w[30][30] = 1
w[30][31] = 1
w[33][32] = 1
w[33][33] = 1
w[34][26] = 1
w[34][34] = 1
w[35][35] = 1
w[36][27] = 1
w[36][36] = 1
w[37][37] = 1
w[38][38] = 1
w[38][47] = 1
w[39][39] = 1
w[39][40] = 1
w[42][41] = 1
w[42][42] = 1
w[43][43] = 1
w[44][44] = 1
w[45][45] = 1
w[46][46] = 1
w[49][48] = 1
w[49][49] = 1
w[50][50] = 1
w[50][51] = 1
w[53][52] = 1
w[53][53] = 1
w[54][54] = 1
w[55][55] = 1
w[56][56] = 1
w[57][57] = 1
w[58][58] = 1
w[59][59] = 1
w[61][60] = 1
w[61][61] = 1
w[62][62] = 1
w[64][63] = 1
w[64][64] = 1
w[65][65] = 1
w[66][66] = 1
w[68][68] = 1
w[69][69] = 1
w[70][70] = 1
w[72][72] = 1
w[73][73] = 1
w[73][74] = 1
w[75][75] = 1
w[76][76] = 1
w[77][67] = 1
w[77][77] = 1
w[77][78] = 1
w[79][79] = 1
w[80][71] = 1
w[80][80] = 1
w[81][81] = 1
w[82][82] = 1
w[84][83] = 1
w[84][84] = 1
w[85][85] = 1
w[86][86] = 1
w[86][87] = 1
w[89][88] = 1
w[89][89] = 1
w[90][90] = 1
w[91][91] = 1
w[92][92] = 1
w[93][93] = 1
w[94][94] = 1
w[95][95] = 1
w[96][96] = 1
w[97][97] = 1
w[98][98] = 1

Variable f[i][j]
f[0][18] = 20
f[3][16] = 16
f[4][10] = 5
f[4][20] = 1
f[5][11] = 13
f[6][14] = 2
f[7][15] = 1
f[7][17] = 8
f[8][3] = 17
f[8][12] = 1
f[9][7] = 10
f[10][19] = 4
f[11][1] = 1
f[11][9] = 11
f[13][5] = 14
f[14][2] = 1
f[16][13] = 15
f[17][4] = 7
f[18][8] = 19
f[19][6] = 3

Value of variables for instance: 20rd100
Variable X[i][j]
X[0][59] = 1
X[3][31] = 1
X[4][80] = 1
X[5][52] = 1
X[6][33] = 1
X[7][0] = 1
X[8][25] = 1
X[9][26] = 1
X[14][62] = 1
X[17][61] = 1
X[18][36] = 1
X[19][77] = 1
X[20][74] = 1
X[21][60] = 1
X[25][73] = 1
X[26][91] = 1
X[27][76] = 1
X[28][95] = 1
X[30][65] = 1
X[31][8] = 1
X[32][9] = 1
X[33][40] = 1
X[36][27] = 1
X[38][54] = 1
X[39][6] = 1
X[40][21] = 1
X[43][28] = 1
X[44][43] = 1
X[45][72] = 1
X[46][56] = 1
X[48][20] = 1
X[49][45] = 1
X[50][82] = 1
X[51][44] = 1
X[52][98] = 1
X[53][18] = 1
X[54][39] = 1
X[56][51] = 1
X[57][87] = 1
X[58][75] = 1
X[59][17] = 1
X[60][4] = 1
X[61][14] = 1
X[62][96] = 1
X[64][50] = 1
X[65][97] = 1
X[66][48] = 1
X[67][70] = 1
X[70][7] = 1
X[72][53] = 1
X[73][19] = 1
X[74][81] = 1
X[75][57] = 1
X[76][58] = 1
X[77][32] = 1
X[79][64] = 1
X[80][79] = 1
X[81][84] = 1
X[82][67] = 1
X[83][30] = 1
X[84][3] = 1
X[87][83] = 1
X[91][49] = 1
X[93][5] = 1
X[95][38] = 1
X[96][66] = 1
X[97][93] = 1
X[98][46] = 1

Variable y[i][j]
y[6][41] = 1
y[22][1] = 1
y[37][71] = 1
y[41][42] = 1
y[42][24] = 1
y[53][37] = 1
y[56][35] = 1
y[71][16] = 1
y[83][22] = 1

Variable w[i][j]
w[1][1] = 1
w[1][88] = 1
w[3][3] = 1
w[4][4] = 1
w[5][5] = 1
w[5][78] = 1
w[6][6] = 1
w[7][7] = 1
w[8][8] = 1
w[9][9] = 1
w[14][14] = 1
w[16][16] = 1
w[17][17] = 1
w[18][18] = 1
w[19][19] = 1
w[20][20] = 1
w[21][21] = 1
w[22][22] = 1
w[24][24] = 1
w[25][25] = 1
w[26][26] = 1
w[27][27] = 1
w[28][28] = 1
w[28][34] = 1
w[30][30] = 1
w[31][31] = 1
w[32][2] = 1
w[32][32] = 1
w[33][33] = 1
w[35][35] = 1
w[35][63] = 1
w[36][36] = 1
w[37][37] = 1
w[38][38] = 1
w[39][39] = 1
w[40][40] = 1
w[41][41] = 1
w[42][23] = 1
w[42][42] = 1
w[43][43] = 1
w[43][99] = 1
w[44][44] = 1
w[45][45] = 1
w[45][55] = 1
w[46][46] = 1
w[48][48] = 1
w[49][49] = 1
w[50][50] = 1
w[50][89] = 1
w[51][51] = 1
w[52][52] = 1
w[53][53] = 1
w[54][54] = 1
w[56][56] = 1
w[57][57] = 1
w[58][58] = 1
w[58][94] = 1
w[59][59] = 1
w[59][68] = 1
w[60][10] = 1
w[60][60] = 1
w[61][61] = 1
w[61][86] = 1
w[62][62] = 1
w[64][64] = 1
w[64][90] = 1
w[65][65] = 1
w[66][12] = 1
w[66][66] = 1
w[67][67] = 1
w[70][70] = 1
w[71][69] = 1
w[71][71] = 1
w[72][72] = 1
w[73][73] = 1
w[74][74] = 1
w[75][75] = 1
w[76][76] = 1
w[76][92] = 1
w[77][77] = 1
w[79][29] = 1
w[79][79] = 1
w[80][80] = 1
w[81][81] = 1
w[82][47] = 1
w[82][82] = 1
w[83][83] = 1
w[84][11] = 1
w[84][13] = 1
w[84][84] = 1
w[87][87] = 1
w[91][91] = 1
w[93][93] = 1
w[95][95] = 1
w[96][85] = 1
w[96][96] = 1
w[97][15] = 1
w[97][97] = 1
w[98][98] = 1

Variable f[i][j]
f[0][17] = 20
f[5][14] = 8
f[5][19] = 1
f[6][16] = 6
f[7][20] = 17
f[8][18] = 2
f[9][11] = 12
f[10][15] = 15
f[11][1] = 1
f[11][5] = 10
f[12][7] = 18
f[13][4] = 1
f[13][8] = 3
f[14][6] = 7
f[15][3] = 1
f[15][9] = 13
f[16][13] = 5
f[17][12] = 19
f[18][2] = 1
f[20][10] = 16

Value of variables for instance: 21eil101
Variable X[i][j]
X[0][49] = 1
X[1][72] = 1
X[2][78] = 1
X[4][60] = 1
X[7][44] = 1
X[8][70] = 1
X[10][18] = 1
X[11][25] = 1
X[14][56] = 1
X[16][83] = 1
X[18][46] = 1
X[19][29] = 1
X[21][74] = 1
X[24][54] = 1
X[25][39] = 1
X[26][68] = 1
X[29][31] = 1
X[31][89] = 1
X[38][24] = 1
X[39][57] = 1
X[41][42] = 1
X[42][14] = 1
X[44][16] = 1
X[46][47] = 1
X[47][81] = 1
X[49][76] = 1
X[52][100] = 1
X[53][79] = 1
X[54][53] = 1
X[55][38] = 1
X[56][1] = 1
X[57][52] = 1
X[58][98] = 1
X[60][84] = 1
X[62][10] = 1
X[65][19] = 1
X[68][0] = 1
X[70][65] = 1
X[71][73] = 1
X[72][71] = 1
X[73][21] = 1
X[74][55] = 1
X[76][2] = 1
X[77][80] = 1
X[78][77] = 1
X[79][11] = 1
X[80][8] = 1
X[81][7] = 1
X[83][4] = 1
X[84][90] = 1
X[86][41] = 1
X[89][62] = 1
X[90][99] = 1
X[91][58] = 1
X[93][94] = 1
X[94][96] = 1
X[95][93] = 1
X[96][86] = 1
X[97][91] = 1
X[98][95] = 1
X[99][97] = 1
X[100][26] = 1

Variable y[i][j]
y[4][59] = 1
y[10][63] = 1
y[17][51] = 1
y[29][69] = 1
y[30][87] = 1
y[41][13] = 1
y[46][35] = 1
y[55][22] = 1
y[59][17] = 1
y[69][30] = 1
y[70][34] = 1
y[79][28] = 1
y[87][61] = 1
y[90][43] = 1

Variable w[i][j]
w[1][1] = 1
w[2][2] = 1
w[4][4] = 1
w[7][7] = 1
w[7][45] = 1
w[8][8] = 1
w[8][50] = 1
w[10][10] = 1
w[11][11] = 1
w[11][75] = 1
w[13][13] = 1
w[13][37] = 1
w[14][14] = 1
w[16][16] = 1
w[17][17] = 1
w[18][18] = 1
w[19][19] = 1
w[21][21] = 1
w[21][40] = 1
w[22][22] = 1
w[22][66] = 1
w[24][24] = 1
w[25][25] = 1
w[26][26] = 1
w[28][23] = 1
w[28][28] = 1
w[29][29] = 1
w[30][30] = 1
w[31][31] = 1
w[34][34] = 1
w[34][64] = 1
w[35][35] = 1
w[35][48] = 1
w[38][38] = 1
w[39][39] = 1
w[41][41] = 1
w[42][42] = 1
w[43][43] = 1
w[43][85] = 1
w[44][44] = 1
w[46][46] = 1
w[47][47] = 1
w[49][49] = 1
w[51][51] = 1
w[51][88] = 1
w[52][52] = 1
w[53][53] = 1
w[54][54] = 1
w[55][3] = 1
w[55][55] = 1
w[56][56] = 1
w[57][12] = 1
w[57][57] = 1
w[58][58] = 1
w[59][59] = 1
w[59][82] = 1
w[60][15] = 1
w[60][60] = 1
w[61][9] = 1
w[61][61] = 1
w[62][62] = 1
w[63][63] = 1
w[65][65] = 1
w[68][68] = 1
w[69][69] = 1
w[70][70] = 1
w[71][71] = 1
w[72][20] = 1
w[72][72] = 1
w[73][73] = 1
w[74][74] = 1
w[76][76] = 1
w[77][33] = 1
w[77][77] = 1
w[78][78] = 1
w[79][67] = 1
w[79][79] = 1
w[80][32] = 1
w[80][80] = 1
w[81][81] = 1
w[83][83] = 1
w[84][84] = 1
w[84][92] = 1
w[86][86] = 1
w[87][6] = 1
w[87][87] = 1
w[89][89] = 1
w[90][90] = 1
w[91][91] = 1
w[93][93] = 1
w[94][94] = 1
w[95][95] = 1
w[96][96] = 1
w[97][36] = 1
w[97][97] = 1
w[98][98] = 1
w[99][99] = 1
w[100][5] = 1
w[100][27] = 1
w[100][100] = 1

Variable f[i][j]
f[0][10] = 21
f[7][12] = 11
f[8][13] = 1
f[8][16] = 16
f[9][1] = 1
f[9][11] = 6
f[10][17] = 20
f[11][3] = 1
f[11][15] = 4
f[12][9] = 8
f[12][18] = 1
f[12][21] = 1
f[14][5] = 1
f[14][6] = 1
f[15][14] = 3
f[16][19] = 14
f[16][20] = 1
f[17][2] = 1
f[17][8] = 18
f[19][4] = 1
f[19][7] = 12

Value of variables for instance: 21lin105
Variable X[i][j]
X[0][1] = 1
X[1][5] = 1
X[2][0] = 1
X[4][8] = 1
X[5][6] = 1
X[6][9] = 1
X[7][2] = 1
X[8][7] = 1
X[9][10] = 1
X[10][14] = 1
X[12][4] = 1
X[13][12] = 1
X[14][20] = 1
X[15][17] = 1
X[17][24] = 1
X[18][15] = 1
X[19][23] = 1
X[20][21] = 1
X[21][102] = 1
X[23][18] = 1
X[24][25] = 1
X[25][35] = 1
X[33][13] = 1
X[34][33] = 1
X[35][103] = 1
X[37][34] = 1
X[38][37] = 1
X[39][44] = 1
X[44][47] = 1
X[47][49] = 1
X[49][54] = 1
X[54][55] = 1
X[55][104] = 1
X[59][38] = 1
X[60][59] = 1
X[63][66] = 1
X[64][60] = 1
X[65][64] = 1
X[66][67] = 1
X[67][70] = 1
X[68][73] = 1
X[70][77] = 1
X[72][68] = 1
X[73][74] = 1
X[74][80] = 1
X[75][72] = 1
X[76][78] = 1
X[77][81] = 1
X[78][85] = 1
X[79][75] = 1
X[80][88] = 1
X[81][82] = 1
X[82][83] = 1
X[83][76] = 1
X[85][79] = 1
X[86][65] = 1
X[87][86] = 1
X[88][92] = 1
X[92][97] = 1
X[93][87] = 1
X[94][93] = 1
X[97][98] = 1
X[98][94] = 1
X[102][19] = 1
X[103][39] = 1
X[104][63] = 1

Variable y[i][j]
y[19][22] = 1
y[22][27] = 1
y[27][29] = 1
y[29][30] = 1
y[40][42] = 1
y[42][45] = 1
y[43][40] = 1
y[45][51] = 1
y[46][43] = 1
y[50][46] = 1
y[51][52] = 1
y[52][57] = 1
y[53][50] = 1
y[55][56] = 1
y[56][53] = 1
y[91][95] = 1
y[92][91] = 1
y[95][96] = 1
y[96][100] = 1
y[100][101] = 1
y[104][61] = 1

Variable w[i][j]
w[1][1] = 1
w[2][2] = 1
w[4][3] = 1
w[4][4] = 1
w[5][5] = 1
w[6][6] = 1
w[7][7] = 1
w[8][8] = 1
w[9][9] = 1
w[10][10] = 1
w[12][12] = 1
w[13][13] = 1
w[14][14] = 1
w[15][15] = 1
w[17][16] = 1
w[17][17] = 1
w[18][18] = 1
w[19][11] = 1
w[19][19] = 1
w[20][20] = 1
w[21][21] = 1
w[21][28] = 1
w[22][22] = 1
w[23][23] = 1
w[23][26] = 1
w[24][24] = 1
w[25][25] = 1
w[27][27] = 1
w[27][32] = 1
w[29][29] = 1
w[30][30] = 1
w[30][31] = 1
w[33][33] = 1
w[34][34] = 1
w[35][35] = 1
w[35][36] = 1
w[37][37] = 1
w[38][38] = 1
w[39][39] = 1
w[40][40] = 1
w[42][41] = 1
w[42][42] = 1
w[43][43] = 1
w[44][44] = 1
w[45][45] = 1
w[46][46] = 1
w[47][47] = 1
w[47][48] = 1
w[49][49] = 1
w[50][50] = 1
w[51][51] = 1
w[52][52] = 1
w[53][53] = 1
w[54][54] = 1
w[55][55] = 1
w[55][58] = 1
w[56][56] = 1
w[57][57] = 1
w[59][59] = 1
w[60][60] = 1
w[61][61] = 1
w[61][62] = 1
w[63][63] = 1
w[64][64] = 1
w[65][65] = 1
w[66][66] = 1
w[67][67] = 1
w[68][68] = 1
w[70][70] = 1
w[72][72] = 1
w[73][69] = 1
w[73][73] = 1
w[74][74] = 1
w[75][75] = 1
w[76][71] = 1
w[76][76] = 1
w[77][77] = 1
w[78][78] = 1
w[79][79] = 1
w[80][80] = 1
w[81][81] = 1
w[82][82] = 1
w[82][84] = 1
w[83][83] = 1
w[85][85] = 1
w[86][86] = 1
w[87][87] = 1
w[88][88] = 1
w[88][89] = 1
w[91][90] = 1
w[91][91] = 1
w[92][92] = 1
w[93][93] = 1
w[94][94] = 1
w[94][99] = 1
w[95][95] = 1
w[96][96] = 1
w[97][97] = 1
w[98][98] = 1
w[100][100] = 1
w[101][101] = 1
w[102][102] = 1
w[103][103] = 1
w[104][104] = 1

Variable f[i][j]
f[0][2] = 21
f[1][14] = 7
f[2][17] = 20
f[3][11] = 1
f[3][13] = 12
f[3][16] = 1
f[4][20] = 3
f[6][21] = 5
f[8][12] = 10
f[9][10] = 1
f[12][1] = 8
f[12][5] = 1
f[13][8] = 11
f[14][6] = 6
f[15][3] = 15
f[17][7] = 1
f[17][19] = 18
f[18][15] = 16
f[19][18] = 17
f[20][9] = 2
f[21][4] = 4

Value of variables for instance: 22pr107
Variable X[i][j]
X[0][5] = 1
X[2][0] = 1
X[4][62] = 1
X[5][4] = 1
X[6][2] = 1
X[8][6] = 1
X[9][8] = 1
X[10][9] = 1
X[12][10] = 1
X[14][12] = 1
X[16][17] = 1
X[17][14] = 1
X[19][16] = 1
X[20][23] = 1
X[22][19] = 1
X[23][22] = 1
X[24][20] = 1
X[26][24] = 1
X[28][29] = 1
X[29][26] = 1
X[31][28] = 1
X[32][35] = 1
X[34][31] = 1
X[35][34] = 1
X[36][32] = 1
X[38][36] = 1
X[40][41] = 1
X[41][38] = 1
X[43][40] = 1
X[44][47] = 1
X[46][43] = 1
X[47][46] = 1
X[48][44] = 1
X[49][52] = 1
X[50][48] = 1
X[52][53] = 1
X[53][50] = 1
X[55][49] = 1
X[62][65] = 1
X[65][66] = 1
X[66][67] = 1
X[67][68] = 1
X[68][71] = 1
X[70][72] = 1
X[71][70] = 1
X[72][73] = 1
X[73][75] = 1
X[75][76] = 1
X[76][77] = 1
X[77][79] = 1
X[79][82] = 1
X[80][83] = 1
X[81][80] = 1
X[82][81] = 1
X[83][85] = 1
X[85][86] = 1
X[86][87] = 1
X[87][89] = 1
X[89][92] = 1
X[90][93] = 1
X[91][90] = 1
X[92][91] = 1
X[93][95] = 1
X[95][96] = 1
X[96][97] = 1
X[97][99] = 1
X[99][102] = 1
X[100][55] = 1
X[101][100] = 1
X[102][101] = 1

Variable y[i][j]
y[100][103] = 1
y[103][105] = 1
y[105][106] = 1

Variable w[i][j]
w[2][2] = 1
w[2][3] = 1
w[4][1] = 1
w[4][4] = 1
w[5][5] = 1
w[6][6] = 1
w[8][8] = 1
w[9][9] = 1
w[10][7] = 1
w[10][10] = 1
w[10][11] = 1
w[12][12] = 1
w[14][14] = 1
w[14][15] = 1
w[16][13] = 1
w[16][16] = 1
w[17][17] = 1
w[19][19] = 1
w[20][18] = 1
w[20][20] = 1
w[20][21] = 1
w[22][22] = 1
w[23][23] = 1
w[24][24] = 1
w[26][26] = 1
w[26][27] = 1
w[28][25] = 1
w[28][28] = 1
w[29][29] = 1
w[31][31] = 1
w[32][30] = 1
w[32][32] = 1
w[32][33] = 1
w[34][34] = 1
w[35][35] = 1
w[36][36] = 1
w[38][38] = 1
w[38][39] = 1
w[40][37] = 1
w[40][40] = 1
w[41][41] = 1
w[43][43] = 1
w[44][42] = 1
w[44][44] = 1
w[44][45] = 1
w[46][46] = 1
w[47][47] = 1
w[48][48] = 1
w[49][49] = 1
w[50][50] = 1
w[50][51] = 1
w[52][52] = 1
w[53][53] = 1
w[55][55] = 1
w[62][62] = 1
w[65][63] = 1
w[65][65] = 1
w[66][66] = 1
w[67][64] = 1
w[67][67] = 1
w[68][68] = 1
w[70][70] = 1
w[71][71] = 1
w[72][61] = 1
w[72][69] = 1
w[72][72] = 1
w[73][73] = 1
w[75][60] = 1
w[75][75] = 1
w[76][76] = 1
w[77][74] = 1
w[77][77] = 1
w[79][79] = 1
w[80][59] = 1
w[80][78] = 1
w[80][80] = 1
w[81][81] = 1
w[82][82] = 1
w[83][83] = 1
w[85][58] = 1
w[85][85] = 1
w[86][86] = 1
w[87][84] = 1
w[87][87] = 1
w[89][89] = 1
w[90][57] = 1
w[90][88] = 1
w[90][90] = 1
w[91][91] = 1
w[92][92] = 1
w[93][93] = 1
w[95][56] = 1
w[95][95] = 1
w[96][96] = 1
w[97][94] = 1
w[97][97] = 1
w[99][99] = 1
w[100][98] = 1
w[100][100] = 1
w[101][101] = 1
w[102][102] = 1
w[103][103] = 1
w[105][54] = 1
w[105][105] = 1
w[106][104] = 1
w[106][106] = 1

Variable f[i][j]
f[0][21] = 22
